,Label,ID,Texte
466,N,998444258762817536,"@FabReveur Commence par penser. Ensuite, même si ici tu ne t'es rendu coupable que d'islamophobie, tu es aussi raciste. Arrête de tourner autour du pot et assume."
467,N,997873684869275656,"Ceci est un pré.
Un pré dans le quel des chevaux y vivent .
La mairie a eu l'intelligence de couper l'eau de ce pré lui des éléments des plus essentiels aux besoins de nos animaux q1ns même nous en avertir. 
Heureusement que mont vérifie chaque jour leurs besoins.
C'est sale.😤 https://t.co/heex1lz5Dc"
468,N,998512305360048129,Donc selon juliette de tolbiac on combat le racisme et l oppression en faisant des reunions en excluant une partie des personnes par leur couleur de peau .... super meuf
469,N,998549477987377152,"#Premium #France 386 Reviews: Apple Iphone Smartphone Débloqué  Ecran Pouces Rose for EUR 539,00. Best Sale Ranking on Amazon! [https://t.co/cOsSbScFOK] https://t.co/I4UvOnJFZL"
470,N,998168874767077376,@LarmegOff @LiberezNeezay @Jacopswi @LeBartire @KritikNoFake @Luffy_Critique Et dans mes vidéos je parle avec ma voix...Donc je vois pas le problème...Sale scatophile
471,N,998315030956445696,@NicolasSarkozy Et comme vous dire elle rapporte ces fruits sa dépend pour qui j étais au 601 Rcr à Arras bref j ai eut le à aucune aide et réinsertion j ai basculé déco autre coter servir le drapeaux et je fini dans un sale quartiers alors vraiment je suis très bien placer pour aide en securite
472,N,998477907998707713,"Parce que le crachat raciste ne devrait pas pouvoir rester sans réponse, parce qu'une association d'envergure nationale ne devrait pas pouvoir se livrer impunément à l'appel à la haine raciale : https://t.co/ZHFqI6buNT"
473,N,998081348861612032,"""Français de m… de"", ""négros"", ""sale arabe"" : le bus transportant les footballeurs du HAC pris à partie par des supporters corses https://t.co/qlqSqW9p99 via @franceinfo"
474,,998035693606723584,@AnthoSpart @Snowil695 @DOFUSfr @GamersOrigin Soulevé de la maghrebine vous les babtou fragile jamais vous avez aucune virilité elle vous concidere comme des faible qui se font racketer leur gouter donc soulever de la maghrebine sa ses ton fantasme mais  pas la réalité. Mais parcontre nous on baise vos soeur et sa c est reel
475,N,997930011528253440,"Un barrage n’arrête pas l’eau. Un barrage régule le flux. C’est notamment un système d’irrigation, qui permet à l’eau croupie d’inonder avec douceur, mais très certainement tous les terrains, des racines jusqu’au racisme."
476,N,998100655947599872,"les journalistes son complices de cet merd@ on le donnant la parole , une raciste anti-blanc , une tété de Burrico.  te pas contente ? fait demi-tour .Diablolo https://t.co/TpkoELUFC7"
477,N,998463029342818304,"Qu'on envoie ce #babtou fragile vivre dans une cité islamisée avec femme et enfants, s'il en a. Ensuite, s'il en revient vivant, on l'autorise à nous dire ce qu'il faut ""respecter"". La tolérance avec les intolérants est au mieux de la niaiserie, au pire, un crime. https://t.co/ebpt9CeMg9"
478,N,997862162587676672,@MarionCanneval Créer votre propre asso féministe noire je suis désolée pour vous mais c clairement du racisme quant une noire est agressee elle est seule et ni l’institution ni les amis etc ne la défendrons nous devons faire qu’un il va falloir s’y résoudre
479,N,998198736307277826,@MiTiKArSeNiK @steven2878 @CharbelSaghir @jheyraud Ah c'est normal des salut et chant nazi ? Et allez tabasser des supporter adversaire allez nique t mort charlot
480,N,998338092577804288,"@TobyLeStremon @LilaNoisette ""racisme anti-islam"" franchement, sortir des conneries pareil, tu ferais mieux de la fermer.. L'islam est une race maintenant.."
481,H,998292438954528770,En vrai les joueurs d'Ajaccio jai rien contre eux ça se voit mazzou c'est un bon c'est leurs putain de supporter et leurs dirigeant d'encule et leurs sale club
482,H,998508406167261184,Ah bah oui on a la meilleure attaque psq on a mis 5 fois 8 0 a gibraltar donc le fameux 3 4 3 fonctionne sale fils de pute ? 1 match contre une bonne equipe on s est fait rafaler nos morts sale catin #MartinezOut
483,N,997862979747176449,"@imamette @N_umiere @LordMxra @SarahConnor33 @admneuftrois @Nelmagical @gallactoids @LaurentM54 Rien n’est fait au hasard, le fait que le porc nous soit interdit (pas que chez nous d’ailleurs) c’est l’animal le plus sale et impur, bref je pourrais t’en sortir encore et encore les faits sont là."
484,H,998319741621145601,Mdr les negro qui ont le célèbrent alors que leur supporters on insulté tous les renoi de l'équipe adverse 👍🏾 des vrais vendu https://t.co/xVtIfiPTkj
485,N,998312000299073542,@emscotto @Nabil_djellit Déjà je suis pas raciste ni pro fn mais un joueur qui va brancher le public pour moi c est un joueur qui n a pas de cerveau a cause de lui son équipe a perdu
486,N,997885545123430400,"@FrancsPays @RatelTv1 n'importe quoi !! le mot bougnoule vient de nos ""freres d'armes africains"" ,qui reclamaient un coup d'alcool avant de monter au front !! ""a boule la gnole"" et devenu ""aboul gnole"" avec l'accent,pour finir par bougnoule !!"
487,N,997869563608993792,Marre des hooligans ! Exclusion d’Ajaccio de toutes les compétitions de football pour une saison ! Bannissement du stade d’Ajaccio pour la même durée ! https://t.co/PuLz2qY1IL
488,H,998501155025178624,@Squanchyto @LeaTheaux @UneMigraine @FlacoGuapo1825 On fait la même avec ton cadavre so fun putain ! Je vois déjà ta mère posé avec ta sale geule sur tinder
489,N,998565006198366209,@Benoit_the_pug @GreatTeacherYot @MaximeHaes @Bastiat2022 @netflix Et la dernière fois que je suis passé à Alésia il n'y avait pas de racaille en scooter... Donc ?
490,N,997892358380425216,"@mandrake3430 @Clem_Autain Le racisme, le communautarisme et les extrémismes se nourrissent de la misère..... Donc il faut lutter contre cette dernière!"
491,N,998568904464224257,"@benjamin_t__ Non, la suspicion sur la seule base du voile, c’est de l’islamophobie. Le racisme c’est la suspicion sur la base d’une sois disante “race”. Tu peux donc supprimer ton tweet."
492,N,998492403953782784,"Euh @Cyrilhanouna , c'est pas le présentateur aux canulars homophobes ? Un article dans Gala, un dîner mondain et *hop* Monsieur pinkwash son blason de présentateur potache. Si ça avait été raciste, on n'aurait pas passé l'éponge si facilement... #MaisCestDuPassé https://t.co/mEvtlfo6lM"
493,N,998556798075461634,@MarleneSchiappa non mais ça va pas? Complètement inutile et raciste de votre part! Le voile est interdit maintenant??? Vous encouragez l’islamophobie et le racisme. Complètement malade!!!! #Fofolle #raciste #malade
494,N,998292383778459648,@Elsalynka On vient on fait du sale! On vous marque telle une morsure de 🦈 haha. Grâce à nous tu es devenu une femme forte 💪🏾 #menarenotsotrashafterall
495,N,997847215115853824,"@MohamedLOUIZI @UNEF @celine_pina Ta copine celine est pire, elle est raciste. Sinon,si t'as des preuves, pquoi tu ne portes pas plainte contre ceux que tu ""soupsonnes"" de viols et pédophilie?L'actualité,tristement pour toi,montre que la pédophilie est légion à l'église et les pêtres (ne pas confondre avec imams)"
496,N,998346368103182336,"on peut pas dire ""merci tu n'es pas raciste tu dis pas le n word pcq tu es blanc.he"" parce que c'est NORMAL, c'est NORMAL de pas être problématique c'est juste vous êtes des imbéciles jsp comment c'est possible de vivre avec vos mentalités en fait??"
497,N,997971840202104832,"@dhont5 @l_poniatowski pour dénoncer le racisme, il est bel et bien de chair et de sang, partout, dans la rue, dans les commerces, dans le voisinage et le paradoxe c'est de tenter de culpabiliser les victimes de s'en servir d'excuse, même si j'ai épousé la culture française de par ma naissance et ma"
498,,7,"Pour les calmer, faisons des exemples, ressortons la guillotine!! #islamdemerde @musulmanfrance @BCazeneuve"
499,H,998150041478025217,"#LC1 Méchan_Con fait sa langue de bois aromatisée à l'arrogance .
Pas de convictions intimes avouées(dixit) mais ""votez pour moi"" ! (comme Macron)
Il oublie pas sa rengaine ""tous des fachos si on pense pas comme lui"" 
Putain de sale collabo !"
500,N,998568589241266177,@cle_ine Il faudra m’expliquer en quoi être anti-religions (&amp; non antireligieux comme j’ai pris soin de préciser) est raciste. Comme si en plus être d’une religion catho = blanc ? Musulman = arabes ? Juif = Israélien ?
501,N,998254667942461441,"@FBAuvergne @cajounice Quand Olivier Bianchi, maire islamo-gaucho de Clermont rebaptise la place de la Victoire pour contenter la racaille de sa ville ..."
502,N,997927025037008896,@lemondefr Besson est également un mauvais coucheur dans sa campagne normande du côté de Gacé dans l’Orne. Des refus de respecter la loi à répétition sont le marqueur du caractère de racaille chez ce cinéaste qui par ailleurs se présente en «moralisateur progressiste»!
503,N,998100173032214529,"""Français de m… de"", ""négros"", ""sale arabe"" : le bus transportant les footballeurs du HAC pris à partie par des supporters corses https://t.co/kEHcaHBbKj via @franceinfo"
504,N,998357518433824769,Inadmissible en effet. Ce qui s’est produit à Ajaccio doit connaître en retour une fermeté republicaine. Ne jamais faiblir face au racisme et aux racistes car ils salissent la République https://t.co/WZA6lRXp8i
505,N,997915414561808384,@Martell23075235 @Scarface_benz D’ailleurs personne ne veut de toi nulle part mais c’est pas parce qu’on est raciste c’est parce que t’es con peut importe ton origine
506,N,998190400308482048,"#Coupons on Loopr #marijuana party bus! CODES: TOUR72, TOUR24, TOUR3 https://t.co/dr3WExsM0H #cannabis #weed #Colorado #stoner #party #pot https://t.co/QrmBmU9Adj"
507,N,998341447190491137,"quand même il y a des gens qui disent que le métissage c’est l’avenir parce que après il n’y aura plus de racisme, le Brésil est un parfait exemple que ça ne veut absolument rien dire"
508,H,998270180840169472,Je le jure si t'enlèves pas mon @ j'vais briser mon jeune en insultant toute ta sale famille consanguine issue du Tiers Etat https://t.co/mKMMRVJze9
509,N,997929928078315520,"Vous avez un restaurant bien cotés, select, bonne bouffe. Vous ne plaisez pas aux gauchistes, ils vous accuseront de discrimination, de racisme et ils s'acharneront pour votre fermeture. Vous serez remplacé !"
510,N,998289049604513794,"C’est en ce moment. Après 4 cartons rouges. Une invasion du terrain par des spectateurs. Des prolongations. Voilà le temps des tirs au but. M’est avis que le tunnel, les vestiaires et le retour en bus vont être tout sauf Foot-Friendly. Canalisez-vous, les corses, là. (Et perdez). https://t.co/C9Qte62gUr"
511,,998549250937098241,#Damas est nettoyée de la racaille jihadistes instrument du new- colonialisme occidental et cap sur les autres régions encore infestées https://t.co/HZGs75Gztb
512,N,998455342706118656,"@Hart_to_Hart @Lesquenlibre C'est l'inverse e semble-t-il. Ce mariage était un témoignage planétaire pour l'ouverture, le métissage, la dénonciation du racisme. La G.B. sera bientôt peuplée de petits métisses de très haut ""rang"" ."
513,,998284900821331968,@TroisiemePoteau Les Corses pourrissent le foot français. Qu'ils restent entre eux on veut plus deux dans nos ligues !!! Sale race de mort que vous êtes
514,N,998288692564414464,"@JulesLoriaux @laurentwauquiez @OL Et bien que les Socialistes fassent ce qu'ils veulent. Staline a tue des millions d'innocents, l'alliance avec les communistes etait une erreur. Le FN est un parti nazi, Wauquiez n'en est pas loin d'un point de vue idee. #wauquiezgate"
515,N,998152797345460224,@ValeryGuillon @DidierPorte L’entrisme islamiste au sein de SOS racisme ? L’islamiohobie hysterique fait décidément perdre la raison. Jamais un musulman n’irait se souiller dans cette fange que représente SOS racisme. Tous les présidents d’origine arabe de cette association étaient anti-musulmans.
516,N,998084861087965184,#Premium #France 243 Reviews: Samsung Galaxy Edge Smartphone Débloqué Ecran  Pouces Simple Noir. Details: 0 Lollipop Capacité : 32 Go Ecran : 5. 1 pouces Réseau - Inf.. Best Sale Ranking on Amazon! [https://t.co/Ic7zymHgWP] https://t.co/44he6J73I5
517,N,997858943442538496,"#Premium #France 4.6 Stars, 153 Reviews: Honor  View Smartphone Portable Débloqué Ecran 5 99 Pouces Bleu. Details: 5D Ecran 18: 9 - 5. 99"" FHD+ (2160x1080 px) Processeur Octo-.. Best Sale Ranking on Amazon! [https://t.co/iftqR3HZ2I] https://t.co/RgP4d8bLCQ"
518,N,998334535770300416,Mais pars enft va-t’en sale chien au lieu de faire le mec vénère c’est le dernier match de la saison tu t’es fait baiser a ton propre jeu et tu fais le mec fâché https://t.co/g9REG09ALg
519,H,998489466472992768,"Ptdddrrrr 😭😭😭😭 Grosse merde que tu es.

Bon sinon ils sont aux États Unies visiblement Si un flic à 2-3 balles qui traînent dans son chargeur qu’il n’hésite pas . On parlera pas de racisme mais de service rendu à la nation. https://t.co/djgmPXdAL2"
520,N,998508330569162752,"@DominosLigue2 @ACAjaccio @Ligue1Conforama Honte à vous je ne savais pas que la @DominosLigue2 approuver les chant raciste les violence, insulte et j’en passe."
521,,998300139973496832,"Tout à l'heure à l'arret, le tram arrivent. 
D'un coup y'a une 20n de rebeu entre 18-30ans qui débarquent, que des têtes de chemkère, qui savent pas ranger leurs yeux. Un sale regard malsain PENDANT l'ramdane !!!"
522,,998114982763094016,"@RMCinfo @florent_gueguen Tiens ? Ce n’est plus du racisme que de le dire ?? Beaucoup de patriotes ont été insultés, comptes suspendus, pour avoir dit que les clandos apportaient leurs maladies .... encore une fois  la tartufferie des médias main stream et des gauchos s’étale au grand jour ...."
523,N,998474653281767424,"Unpopular Opinion:
Je me moquerait pas des platistes (personnes qui défendent l'idée que la Terre est plate) car je les trouvent beaucoup moins dangereux que celleux qui défendent l'existence du racisme anti-blanc."
524,N,998107723605700608,"#Premium #France 386 Reviews: Apple Iphone 32go Smartphone Débloqué Argent  Reconditionné. Details: Le produit bénéfice d'une garantie d'un an minimum, et peut .. Best Sale Ranking on Amazon! [https://t.co/rDmoVkTcaV] https://t.co/aCLgEjgMIS"
